date,supply,demand,investment,policy,technology,total
20250821,6.860349533101984,6.002805841464282,9.785555595734587e-12,0.0,0.0,3.901823796953722
20250822,6.517332056446885,5.702665549391067,9.296277815947858e-12,0.0,0.0,3.706732607106036
20250823,6.191465453624541,5.417532271921514,8.831463925150464e-12,0.0,0.0,3.5213959767507337
20250824,5.881892180943313,5.146655658325439,8.38989072889294e-12,0.0,0.0,3.345326177913197
20250825,5.5877975718961475,4.889322875409166,7.970396192448292e-12,0.0,0.0,3.1780598690175372
20250826,5.30840769330134,4.644856731638708,7.571876382825878e-12,0.0,0.0,3.01915687556666
20250827,5.042987308636272,4.412613895056772,7.193282563684583e-12,0.0,0.0,2.8681990317883272
20250828,4.790837943204458,4.191983200303933,6.833618435500354e-12,0.0,0.0,2.7247890801989105
20250829,4.551296046044235,3.982384040288736,6.491937513725336e-12,0.0,0.0,2.5885496261889647
20250830,4.323731243742023,3.7832648382742993,6.167340638039069e-12,0.0,0.0,2.459122144879516
20250831,20.10754468155492,17.594101596360584,5.858973606137115e-12,0.0,0.0,11.436166037635541
20250901,19.10216744747717,16.714396516542553,5.5660249258302585e-12,0.0,0.0,10.864357735753762
20250902,18.14705907510331,15.878676690715425,5.287723679538745e-12,0.0,0.0,10.321139848966071
20250903,17.239706121348146,15.084742856179654,5.023337495561808e-12,0.0,0.0,9.80508285651777
20250904,16.37772081528074,14.33050571337067,4.772170620783717e-12,0.0,0.0,9.31482871369188
20250905,15.5588347745167,13.613980427702135,4.533562089744531e-12,0.0,0.0,8.849087278007286
20250906,14.780893035790864,12.933281406317027,4.306883985257304e-12,0.0,0.0,8.40663291410692
20250907,14.041848384001321,12.286617336001175,4.091539785994439e-12,0.0,0.0,7.986301268401574
20250908,13.339755964801254,11.672286469201115,3.8869627966947166e-12,0.0,0.0,7.5869862049814945
20250909,12.672768166561191,11.088672145741059,3.69261465685998e-12,0.0,0.0,7.2076368947324205
20250910,12.03912975823313,10.534238538454005,3.507983924016981e-12,0.0,0.0,6.847255049995798
20250911,11.437173270321473,10.007526611531304,3.3325847278161318e-12,0.0,0.0,6.504892297496007
20250912,10.865314606805399,9.507150280954738,3.1659554914253252e-12,0.0,0.0,6.179647682621207
20250913,10.322048876465129,9.031792766907001,3.0076577168540586e-12,0.0,0.0,5.870665298490146
20250914,9.805946432641871,8.580203128561651,2.8572748310113557e-12,0.0,0.0,5.577132033565639
20250915,9.315649111009778,8.151192972133568,2.7144110894607878e-12,0.0,0.0,5.298275431887357
20250916,8.849866655459289,7.74363332352689,2.5786905349877484e-12,0.0,0.0,5.033361660292989
20250917,8.407373322686324,7.3564516573505445,2.449756008238361e-12,0.0,0.0,4.7816935772783395
20250918,7.987004656552007,6.988629074483017,2.3272682078264427e-12,0.0,0.0,4.5426088984144215
20250919,7.587654423724406,6.639197620758866,2.2109047974351203e-12,0.0,0.0,4.315478453493701
20250920,7.208271702538186,6.3072377397209225,2.100359557563364e-12,0.0,0.0,4.099704530819015
20250921,6.847858117411276,5.991875852734876,1.9953415796851958e-12,0.0,0.0,3.894719304278065
20250922,6.505465211540712,5.692282060098131,1.8955745007009357e-12,0.0,0.0,3.699983339064161
20250923,6.1801919509636765,5.407667957093224,1.8007957756658888e-12,0.0,0.0,3.5149841721109527
20250924,5.8711823534154925,5.137284559238563,1.7107559868825943e-12,0.0,0.0,3.3392349635054046
20250925,5.577623235744718,4.8804203312766345,1.6252181875384645e-12,0.0,0.0,3.1722732153301347
20250926,5.298742073957482,4.636399314712802,1.5439572781615411e-12,0.0,0.0,3.013659554563628
20250927,5.033804970259608,4.404579348977162,1.466759414253464e-12,0.0,0.0,2.8629765768354463
20250928,4.782114721746627,4.184350381528303,1.3934214435407907e-12,0.0,0.0,2.719827747993674
20250929,4.543008985659295,3.975132862451888,1.323750371363751e-12,0.0,0.0,2.58383636059399
20250930,20.315858536376332,17.776376219329293,1.2575628527955635e-12,0.0,0.0,11.55464454256429
20251001,19.300065609557514,16.887557408362827,1.1946847101557853e-12,0.0,0.0,10.976912315436076
20251002,18.335062329079637,16.043179537944685,1.134950474647996e-12,0.0,0.0,10.42806669966427
20251003,17.418309212625655,15.24102056104745,1.0782029509155963e-12,0.0,0.0,9.906663364681057
20251004,16.54739375199437,14.478969532995077,1.0242928033698166e-12,0.0,0.0,9.411330196447002
20251005,15.720024064394652,13.755021056345322,9.730781632013256e-13,0.0,0.0,8.940763686624654
20251006,14.934022861174919,13.067270003528055,9.244242550412594e-13,0.0,0.0,8.493725502293419
20251007,14.187321718116172,12.413906503351651,8.782030422891964e-13,0.0,0.0,8.069039227178749
20251008,13.477955632210362,11.793211178184068,8.342928901747365e-13,0.0,0.0,7.665587265819811
20251009,12.804057850599843,11.203550619274864,7.925782456659996e-13,0.0,0.0,7.282307902528819
20251010,12.16385495806985,10.64337308831112,7.529493333826997e-13,0.0,0.0,6.918192507402379
20251011,11.555662210166357,10.111204433895564,7.153018667135647e-13,0.0,0.0,6.572282882032259
20251012,10.977879099658038,9.605644212200785,6.795367733778864e-13,0.0,0.0,6.243668737930645
20251013,10.428985144675135,9.125362001590744,6.45559934708992e-13,0.0,0.0,5.931485301034112
20251014,9.907535887441378,8.669093901511207,6.132819379735424e-13,0.0,0.0,5.634911035982407
20251015,9.41215909306931,8.235639206435646,5.826178410748652e-13,0.0,0.0,5.353165484183286
20251016,8.941551138415843,7.823857246113864,5.53486949021122e-13,0.0,0.0,5.085507209974122
20251017,8.49447358149505,7.43266438380817,5.258126015700659e-13,0.0,0.0,4.831231849475415
20251018,8.069749902420298,7.061031164617761,4.995219714915626e-13,0.0,0.0,4.589670257001644
20251019,7.666262407299283,6.707979606386873,4.745458729169845e-13,0.0,0.0,4.360186744151562
20251020,7.282949286934318,6.3725806260675295,4.5081857927113526e-13,0.0,0.0,4.1421774069439845
20251021,6.918801822587602,6.053951594764153,4.282776503075785e-13,0.0,0.0,3.9350685365967846
20251022,6.572861731458222,5.751254015025945,4.068637677921995e-13,0.0,0.0,3.7383151097669454
20251023,6.2442186448853105,5.463691314274648,3.8652057940258953e-13,0.0,0.0,3.551399354278598
20251024,5.932007712641044,5.1905067485609155,3.6719455043246004e-13,0.0,0.0,3.3738293865646676
20251025,5.635407327008992,4.930981411132869,3.48834822910837e-13,0.0,0.0,3.205137917236434
20251026,5.353636960658542,4.684432340576225,3.3139308176529513e-13,0.0,0.0,3.044881021374612
20251027,5.085955112625615,4.450210723547413,3.148234276770304e-13,0.0,0.0,2.8926369703058814
20251028,4.8316573569943335,4.227700187370043,2.9908225629317885e-13,0.0,0.0,2.748005121790587
20251029,4.590074489144617,4.01631517800154,2.841281434785199e-13,0.0,0.0,2.610604865701058
20251030,4.3605707646873855,3.815499419101463,2.699217363045939e-13,0.0,0.0,2.4800746224160046
20251031,20.142542226453017,17.624724448146388,2.5642564948936416e-13,0.0,0.0,11.456070891295203
20251101,19.135415115130364,16.743488225739068,2.4360436701489596e-13,0.0,0.0,10.883267346730442
20251102,18.178644359373845,15.906313814452114,2.3142414866415113e-13,0.0,0.0,10.33910397939392
20251103,17.26971214140515,15.110998123729507,2.1985294123094357e-13,0.0,0.0,9.822148780424223
20251104,16.40622653433489,14.355448217543032,2.088602941693964e-13,0.0,0.0,9.331041341403012
20251105,15.585915207618147,13.637675806665879,1.9841727946092657e-13,0.0,0.0,8.86448927433286
20251106,14.806619447237239,12.955792016332584,1.8849641548788023e-13,0.0,0.0,8.421264810616217
20251107,14.066288474875376,12.308002415515954,1.790715947134862e-13,0.0,0.0,8.000201570085405
20251108,13.362974051131607,11.692602294740157,1.701180149778119e-13,0.0,0.0,7.6001914915811355
20251109,12.694825348575026,11.107972180003149,1.616121142289213e-13,0.0,0.0,7.220181917002078
20251110,12.060084081146275,10.552573571002991,1.5353150851747522e-13,0.0,0.0,6.859172821151975
20251111,11.457079877088962,10.024944892452842,1.4585493309160146e-13,0.0,0.0,6.516214180094376
20251112,10.884225883234514,9.523697647830199,1.3856218643702138e-13,0.0,0.0,6.190403471089657
20251113,10.340014589072787,9.047512765438688,1.3163407711517032e-13,0.0,0.0,5.880883297535174
20251114,9.823013859619147,8.595137127166753,1.250523732594118e-13,0.0,0.0,5.586839132658414
20251115,9.33186316663819,8.165380270808415,1.187997545964412e-13,0.0,0.0,5.307497176025493
20251116,8.865270008306279,7.757111257267994,1.1285976686661914e-13,0.0,0.0,5.042122317224218
20251117,8.422006507890964,7.369255694404593,1.0721677852328818e-13,0.0,0.0,4.790016201363008
20251118,8.000906182496417,7.000792909684363,1.0185593959712377e-13,0.0,0.0,4.550515391294857
20251119,7.600860873371595,6.650753264200144,9.676314261726758e-14,0.0,0.0,4.322989621730114
20251120,7.220817829703015,6.318215600990137,9.192498548640419e-14,0.0,0.0,4.106840140643608
20251121,6.8597769382178635,6.00230482094063,8.732873621208398e-14,0.0,0.0,3.901498133611427
20251122,6.51678809130697,5.702189579893598,8.296229940147978e-14,0.0,0.0,3.706423226930855
20251123,6.1909486867416215,5.417080100898918,7.881418443140579e-14,0.0,0.0,3.5211020655843126
20251124,5.88140125240454,5.146226095853972,7.48734752098355e-14,0.0,0.0,3.3450469623050973
20251125,5.587331189784313,4.888914791061273,7.112980144934372e-14,0.0,0.0,3.177794614189842
20251126,5.307964630295097,4.644469051508209,6.757331137687653e-14,0.0,0.0,3.0189048834803494
20251127,5.042566398780342,4.412245598932799,6.41946458080327e-14,0.0,0.0,2.8679596393063322
20251128,4.7904380788413246,4.191633318986159,6.098491351763106e-14,0.0,0.0,2.7245616573410154
20251129,4.550916174899258,3.9820516530368506,5.79356678417495e-14,0.0,0.0,2.5883335744739644
20251130,20.323370366154293,17.78294907038501,5.503888444966203e-14,0.0,0.0,11.558916895750265
20251201,19.307201847846578,16.89380161686576,5.228694022717893e-14,0.0,0.0,10.980971050962752
20251202,18.341841755454247,16.04911153602247,4.967259321581998e-14,0.0,0.0,10.431922498414615
20251203,17.424749667681535,15.246655959221345,4.718896355502898e-14,0.0,0.0,9.910326373493882
20251204,16.553512184297457,14.484323161260276,4.4829515377277526e-14,0.0,0.0,9.414810054819187
20251205,15.725836575082583,13.76010700319726,4.258803960841365e-14,0.0,0.0,8.944069552078227
20251206,14.939544746328453,13.072101653037397,4.045863762799296e-14,0.0,0.0,8.496866074474317
20251207,14.19256750901203,12.418496570385527,3.843570574659331e-14,0.0,0.0,8.072022770750598
20251208,13.482939133561427,11.79757174186625,3.6513920459263644e-14,0.0,0.0,7.668421632213069
20251209,12.808792176883355,11.207693154772937,3.468822443630046e-14,0.0,0.0,7.285000550602415
20251210,12.168352568039186,10.64730849703429,3.295381321448544e-14,0.0,0.0,6.920750523072294
20251211,11.559934939637227,10.114943072182575,3.130612255376116e-14,0.0,0.0,6.57471299691868
20251212,10.981938192655365,9.609195918573446,2.97408164260731e-14,0.0,0.0,6.245977347072745
20251213,10.432841283022595,9.128736122644774,2.8253775604769445e-14,0.0,0.0,5.933678479719108
20251214,9.911199218871465,8.672299316512536,2.684108682453097e-14,0.0,0.0,5.636994555733152
20251215,9.415639257927891,8.238684350686908,2.549903248330442e-14,0.0,0.0,5.355144827946495
20251216,8.944857295031497,7.826750133152562,2.42240808591392e-14,0.0,0.0,5.087387586549169
20251217,8.497614430279922,7.435412626494934,2.301287681618224e-14,0.0,0.0,4.83301820722171
20251218,8.072733708765925,7.063641995170187,2.1862232975373125e-14,0.0,0.0,4.591367296860625
20251219,7.6690970233276285,6.710459895411677,2.076912132660447e-14,0.0,0.0,4.361798932017593
20251220,7.285642172161247,6.374936900641093,1.9730665260274244e-14,0.0,0.0,4.143708985416713
20251221,6.921360063553185,6.056190055609038,1.874413199726053e-14,0.0,0.0,3.9365235361458777
20251222,6.575292060375525,5.753380552828586,1.7806925397397504e-14,0.0,0.0,3.739697359338584
20251223,6.246527457356748,5.465711525187157,1.691657912752763e-14,0.0,0.0,3.5527124913716546
20251224,5.934201084488911,5.192425948927799,1.6070750171151248e-14,0.0,0.0,3.3750768668030715
20251225,5.637491030264465,4.932804651481408,1.5267212662593684e-14,0.0,0.0,3.2063230234629176
20251226,5.355616478751242,4.686164418907338,1.4503852029463998e-14,0.0,0.0,3.0460068722897717
20251227,5.087835654813679,4.451856197961971,1.3778659427990797e-14,0.0,0.0,2.893706528675283
20251228,4.833443872072995,4.229263388063872,1.3089726456591256e-14,0.0,0.0,2.7490212022415186
20251229,4.591771678469345,4.017800218660678,1.2435240133761693e-14,0.0,0.0,2.611570142129443
20251230,4.362183094545878,3.816910207727644,1.1813478127073608e-14,0.0,0.0,2.48099163502297
20251231,20.144073939818583,17.626064697341263,1.1222804220719927e-14,0.0,0.0,11.456942053271822
20260101,19.13687024282765,16.744761462474198,1.0661664009683931e-14,0.0,0.0,10.884094950608228
20260102,18.18002673068627,15.907523389350487,1.0128580809199734e-14,0.0,0.0,10.339890203077816
20260103,17.271025394151955,15.112147219882962,9.622151768739747e-15,0.0,0.0,9.822895692923927
20260104,16.407474124444356,14.356539858888812,9.14104418030276e-15,0.0,0.0,9.331750908277728
20260105,15.587100418222137,13.63871286594437,8.683991971287621e-15,0.0,0.0,8.865163362863841
20260106,14.80774539731103,12.956777222647151,8.24979237272324e-15,0.0,0.0,8.42190519472065
20260107,14.067358127445477,12.308938361514793,7.837302754087078e-15,0.0,0.0,8.000809934984616
20260108,13.363990221073202,11.693491443439052,7.445437616382724e-15,0.0,0.0,7.600769438235385
20260109,12.69579071001954,11.108816871267098,7.073165735563588e-15,0.0,0.0,7.220730966323615
20260110,12.061001174518562,10.553376027703743,6.719507448785408e-15,0.0,0.0,6.859694418007434
20260111,11.457951115792634,10.025707226318556,6.383532076346138e-15,0.0,0.0,6.5167096971070615
20260112,10.885053560003001,9.524421865002628,6.064355472528831e-15,0.0,0.0,6.190874212251708
20260113,10.340800882002851,9.048200771752496,5.761137698902389e-15,0.0,0.0,5.881330501639122
20260114,9.823760837902707,8.59579073316487,5.4730808139572695e-15,0.0,0.0,5.587263976557166
20260115,9.332572796007572,8.166001196506626,5.199426773259406e-15,0.0,0.0,5.307900777729308
20260116,8.865944156207192,7.757701136681294,4.939455434596435e-15,0.0,0.0,5.042505738842841
20260117,8.422646948396832,7.3698160798472285,4.692482662866614e-15,0.0,0.0,4.790380451900699
20260118,8.00151460097699,7.0013252758548665,4.457858529723283e-15,0.0,0.0,4.550861429305663
20260119,7.601438870928139,6.6512590120621224,4.2349656032371186e-15,0.0,0.0,4.32331835784038
20260120,7.221366927381732,6.318696061459016,4.023217323075263e-15,0.0,0.0,4.1071524399483605
20260121,6.860298581012645,6.002761258386065,3.822056456921499e-15,0.0,0.0,3.901794817950943
20260122,6.517283651962013,5.702623195466762,3.630953634075424e-15,0.0,0.0,3.706705077053396
20260123,6.191419469363912,5.4174920356934235,3.4494059523716524e-15,0.0,0.0,3.5213698232007262
20260124,5.881848495895716,5.1466174339087525,3.2769356547530695e-15,0.0,0.0,3.345301332040689
20260125,5.58775607110093,4.889286562213314,3.113088872015416e-15,0.0,0.0,3.1780362654386543
20260126,5.308368267545884,4.644822234102649,2.9574344284146448e-15,0.0,0.0,3.0191344521667216
20260127,5.042949854168589,4.412581122397516,2.8095627069939123e-15,0.0,0.0,2.868177729558386
20260128,4.79080236146016,4.191952066277641,2.6690845716442164e-15,0.0,0.0,2.7247688430804664
20260129,4.551262243387152,3.9823544629637584,2.5356303430620055e-15,0.0,0.0,2.588530400926443
20260130,4.3236991312177935,3.78323673981557,2.408848825908905e-15,0.0,0.0,2.4591038808801207
20260131,20.107514174656902,17.59407490282479,2.2884063846134596e-15,0.0,0.0,11.436148686836113
20260201,19.102138465924057,16.71437115768355,2.1739860653827864e-15,0.0,0.0,10.864341252494308
20260202,18.147031542627854,15.878652599799373,2.065286762113647e-15,0.0,0.0,10.321124189869593
20260203,17.23967996549646,15.084719969809404,1.9620224240079647e-15,0.0,0.0,9.805067980376112
20260204,16.377695967221637,14.330483971318934,1.8639213028075665e-15,0.0,0.0,9.314814581357307
20260205,15.558811168860554,13.613959772752986,1.7707252376671882e-15,0.0,0.0,8.84907385228944
20260206,14.780870610417526,12.933261784115336,1.6821889757838288e-15,0.0,0.0,8.406620159674969
20260207,14.041827079896649,12.28659869490957,1.5980795269946372e-15,0.0,0.0,7.986289151691219
20260208,13.339735725901816,11.67226876016409,1.5181755506449052e-15,0.0,0.0,7.586974694106658
20260209,12.672748939606725,11.088655322155885,1.4422667731126598e-15,0.0,0.0,7.207625959401325
20260210,12.039111492626388,10.53422255604809,1.3701534344570268e-15,0.0,0.0,6.847244661431258
20260211,11.437155917995067,10.007511428245685,1.3016457627341755e-15,0.0,0.0,6.504882428359695
20260212,10.865298122095313,9.5071358568334,1.2365634745974667e-15,0.0,0.0,6.179638306941709
20260213,10.322033215990546,9.03177906399173,1.1747353008675933e-15,0.0,0.0,5.870656391594624
20260214,9.805931555191018,8.580190110792143,1.1159985358242136e-15,0.0,0.0,5.577123572014892
20260215,9.315634977431467,8.151180605252536,1.0601986090330029e-15,0.0,0.0,5.298267393414147
20260216,8.849853228559892,7.743621574989909,1.0071886785813527e-15,0.0,0.0,5.033354023743439
20260217,8.407360567131898,7.356440496240413,9.56829244652285e-16,0.0,0.0,4.781686322556267
20260218,7.9869925387753025,6.988618471428392,9.089877824196707e-16,0.0,0.0,4.542602006428454
20260219,7.587642911836537,6.639187547856972,8.635383932986871e-16,0.0,0.0,4.315471906107031
20260220,7.20826076624471,6.307228170464123,8.203614736337527e-16,0.0,0.0,4.09969831080168
20260221,6.847847727932474,5.9918667619409165,7.79343399952065e-16,0.0,0.0,3.8947133952615953
20260222,6.50545534153585,5.69227342384387,7.403762299544617e-16,0.0,0.0,3.6999777254985147
20260223,6.180182574459057,5.407659752651677,7.033574184567386e-16,0.0,0.0,3.514978839223589
20260224,5.871173445736104,5.1372767650190925,6.681895475339017e-16,0.0,0.0,3.3392298972624097
20260225,5.577614773449298,4.8804129267681375,6.347800701572066e-16,0.0,0.0,3.172268402399289
20260226,5.298734034776833,4.636392280429731,6.030410666493463e-16,0.0,0.0,3.013654982279324
20260227,5.033797333037991,4.404572666408244,5.72889013316879e-16,0.0,0.0,2.8629722331653578
20260228,20.78210746638609,18.184344033087832,5.44244562651035e-16,0.0,0.0,11.819823621507089
20260301,19.743002093066785,17.27512683143344,5.170323345184833e-16,0.0,0.0,11.228832440431734
20260302,18.755851988413443,16.411370489861767,4.911807177925591e-16,0.0,0.0,10.667390818410148
20260303,17.818059388992772,15.590801965368678,4.666216819029312e-16,0.0,0.0,10.134021277489639
20260304,16.92715641954313,14.811261867100244,4.432905978077846e-16,0.0,0.0,9.627320213615157
20260305,16.080798598565973,14.070698773745232,4.2112606791739535e-16,0.0,0.0,9.145954202934398
20260306,15.276758668637674,13.36716383505797,4.0006976452152554e-16,0.0,0.0,8.688656492787679
20260307,14.512920735205789,12.69880564330507,3.8006627629544925e-16,0.0,0.0,8.254223668148294
20260308,13.787274698445499,12.063865361139817,3.6106296248067676e-16,0.0,0.0,7.841512484740878
20260309,13.097910963523223,11.460672093082826,3.430098143566429e-16,0.0,0.0,7.449436860503834
20260310,12.44301541534706,10.887638488428683,3.2585932363881075e-16,0.0,0.0,7.076965017478642
20260311,11.820864644579707,10.343256564007248,3.095663574568702e-16,0.0,0.0,6.72311676660471
20260312,11.229821412350722,9.826093735806886,2.9408803958402666e-16,0.0,0.0,6.386960928274474
20260313,10.668330341733185,9.33478904901654,2.793836376048253e-16,0.0,0.0,6.06761288186075
20260314,10.134913824646524,8.868049596565713,2.65414455724584e-16,0.0,0.0,5.764232237767711
20260315,9.628168133414198,8.424647116737427,2.5214373293835483e-16,0.0,0.0,5.476020625879325
20260316,9.146759726743488,8.003414760900556,2.3953654629143706e-16,0.0,0.0,5.20221959458536
20260317,8.689421740406313,7.603244022855528,2.275597189768652e-16,0.0,0.0,4.9421086148560915
20260318,8.254950653385997,7.223081821712752,2.1618173302802193e-16,0.0,0.0,4.695003184113286
20260319,7.842203120716697,6.861927730627114,2.0537264637662082e-16,0.0,0.0,4.460253024907622
20260320,7.450092964680861,6.518831344095758,1.9510401405778976e-16,0.0,0.0,4.237240373662241
20260321,7.077588316446818,6.192889776890969,1.8534881335490026e-16,0.0,0.0,4.025378354979129
20260322,6.723708900624477,5.883245288046421,1.7608137268715525e-16,0.0,0.0,3.824109437230172
20260323,6.387523455593253,5.5890830236441,1.6727730405279748e-16,0.0,0.0,3.632903965368663
20260324,6.06814728281359,5.309628872461895,1.589134388501576e-16,0.0,0.0,3.45125876710023
20260325,5.764739918672911,5.0441474288388,1.5096776690764972e-16,0.0,0.0,3.2786958287452186
20260326,5.4765029227392645,4.791940057396859,1.4341937856226724e-16,0.0,0.0,3.1147610373079573
20260327,5.202677776602301,4.552343054527016,1.3624840963415386e-16,0.0,0.0,2.9590229854425596
20260328,4.942543887772186,4.324725901800665,1.2943598915244616e-16,0.0,0.0,2.8110718361704317
20260329,4.695416693383577,4.108489606710632,1.2296418969482385e-16,0.0,0.0,2.6705182443619098
20260330,4.460645858714398,3.9030651263751,1.1681598021008266e-16,0.0,0.0,2.536992332143814
20260331,20.237613565778677,17.707911870056346,1.1097518119957852e-16,0.0,0.0,11.510142715536624
20260401,19.22573288748974,16.82251627655353,1.0542642213959959e-16,0.0,0.0,10.934635579759792
20260402,18.264446243115252,15.981390462725852,1.0015510103261961e-16,0.0,0.0,10.3879038007718
20260403,17.35122393095949,15.182320939589559,9.514734598098862e-17,0.0,0.0,9.86850861073321
20260404,16.483662734411514,14.42320489261008,9.038997868193918e-17,0.0,0.0,9.37508318019655
20260405,15.659479597690938,13.702044647979575,8.587047974784222e-17,0.0,0.0,8.906329021186721
20260406,14.87650561780639,13.016942415580596,8.15769557604501e-17,0.0,0.0,8.461012570127386
20260407,14.13268033691607,12.366095294801566,7.749810797242759e-17,0.0,0.0,8.037961941621015
20260408,13.426046320070267,11.747790530061486,7.362320257380621e-17,0.0,0.0,7.636063844539964
20260409,12.754744004066753,11.160401003558412,6.99420424451159e-17,0.0,0.0,7.254260652312967
20260410,12.117006803863415,10.602380953380491,6.64449403228601e-17,0.0,0.0,6.891547619697318
20260411,11.511156463670243,10.072261905711466,6.312269330671709e-17,0.0,0.0,6.546970238712451
20260412,10.935598640486731,9.568648810425891,5.996655864138123e-17,0.0,0.0,6.219621726776829
20260413,10.388818708462393,9.090216369904596,5.696823070931216e-17,0.0,0.0,5.908640640437986
20260414,9.869377773039274,8.635705551409366,5.411981917384655e-17,0.0,0.0,5.6132086084160875
20260415,9.375908884387309,8.203920273838897,5.1413828215154224e-17,0.0,0.0,5.332548177995282
20260416,8.907113440167944,7.793724260146951,4.884313680439651e-17,0.0,0.0,5.065920769095518
20260417,8.461757768159545,7.404038047139603,4.640097996417668e-17,0.0,0.0,4.812624730640741
20260418,8.038669879751568,7.033836144782622,4.4080930965967844e-17,0.0,0.0,4.571993494108704
20260419,7.63673638576399,6.682144337543491,4.187688441766945e-17,0.0,0.0,4.3433938194032695
20260420,7.25489956647579,6.348037120666316,3.978304019678598e-17,0.0,0.0,4.126224128433105
20260421,6.892154588152,6.030635264632999,3.779388818694668e-17,0.0,0.0,3.9199129220114495
20260422,6.5475468587444,5.729103501401349,3.5904193777599345e-17,0.0,0.0,3.723917275910877
20260423,6.2201695158071795,5.442648326331281,3.4108984088719375e-17,0.0,0.0,3.5377214121153333
20260424,5.90916104001682,5.170515910014717,3.2403534884283404e-17,0.0,0.0,3.360835341509566
20260425,5.613702988015979,4.911990114513981,3.078335814006923e-17,0.0,0.0,3.192793574434088
20260426,5.33301783861518,4.666390608788282,2.924419023306577e-17,0.0,0.0,3.0331538957123834
20260427,5.066366946684421,4.433071078348868,2.778198072141248e-17,0.0,0.0,2.8814962009267644
20260428,4.8130485993502,4.2114175244314245,2.6392881685341853e-17,0.0,0.0,2.737421390880426
20260429,4.57239616938269,4.000846648209853,2.507323760107476e-17,0.0,0.0,2.6005503213364047
20260430,20.343776360913555,17.80080431579936,2.3819575721021022e-17,0.0,0.0,11.570522805269583
20260501,19.326587542867877,16.91076410000939,2.262859693496997e-17,0.0,0.0,10.991996665006106
20260502,18.36025816572448,16.065225895008922,2.1497167088221473e-17,0.0,0.0,10.442396831755799
20260503,17.442245257438255,15.261964600258475,2.0422308733810397e-17,0.0,0.0,9.920276990168007
20260504,16.570132994566343,14.498866370245551,1.9401193297119875e-17,0.0,0.0,9.424263140659608
20260505,15.741626344838025,13.773923051733274,1.843113363226388e-17,0.0,0.0,8.953049983626627
20260506,14.954545027596122,13.08522689914661,1.7509576950650685e-17,0.0,0.0,8.505397484445295
20260507,14.206817776216315,12.43096555418928,1.6634098103118148e-17,0.0,0.0,8.08012761022303
20260508,13.4964768874055,11.809417276479815,1.580239319796224e-17,0.0,0.0,7.676121229711878
20260509,12.821653043035225,11.218946412655823,1.5012273538064127e-17,0.0,0.0,7.292315168226285
20260510,12.180570390883464,10.657999092023031,1.426165986116092e-17,0.0,0.0,6.92769940981497
20260511,11.57154187133929,10.125099137421879,1.3548576868102874e-17,0.0,0.0,6.5813144393242204
20260512,10.992964777772325,9.618844180550784,1.2871148024697729e-17,0.0,0.0,6.252248717358009
20260513,10.443316538883709,9.137901971523245,1.2227590623462841e-17,0.0,0.0,5.93963628149011
20260514,9.921150711939523,8.681006872947082,1.1616211092289698e-17,0.0,0.0,5.642654467415603
20260515,9.425093176342546,8.246956529299727,1.1035400537675212e-17,0.0,0.0,5.3605217440448225
20260516,8.95383851752542,7.83460870283474,1.048363051079145e-17,0.0,0.0,5.092495656842582
20260517,8.506146591649149,7.442878267693002,9.959448985251877e-18,0.0,0.0,4.837870874000453
20260518,8.080839262066691,7.070734354308352,9.461476535989283e-18,0.0,0.0,4.59597733030043
20260519,7.676797298963356,6.7171976365929345,8.988402709189818e-18,0.0,0.0,4.366178463785408
20260520,7.292957434015188,6.381337754763288,8.538982573730326e-18,0.0,0.0,4.147869540596138
20260521,6.928309562314428,6.062270867025123,8.112033445043809e-18,0.0,0.0,3.9404760635663303
20260522,6.581894084198707,5.7591573236738665,7.706431772791619e-18,0.0,0.0,3.743452260388014
20260523,6.2527993799887716,5.471199457490173,7.321110184152038e-18,0.0,0.0,3.556279647368613
20260524,5.940159410989333,5.197639484615665,6.955054674944436e-18,0.0,0.0,3.3784656650001823
20260525,5.6431514404398655,4.937757510384881,6.6073019411972135e-18,0.0,0.0,3.209542381750173
20260526,5.360993868417872,4.690869634865638,6.276936844137353e-18,0.0,0.0,3.0490652626626646
20260527,5.092944174996979,4.4563261531223555,5.963090001930485e-18,0.0,0.0,2.896611999529531
20260528,4.83829696624713,4.233509845466237,5.66493550183396e-18,0.0,0.0,2.751781399553055
20260529,4.596382117934773,4.021834353192925,5.381688726742262e-18,0.0,0.0,2.6141923295754017
20260530,4.366563012038035,3.8207426355332785,5.112604290405149e-18,0.0,0.0,2.483482713096632
20260531,20.148234861436134,17.629705503756615,4.8569740758848916e-18,0.0,0.0,11.4593085774418
20260601,19.140823118364327,16.748220228568783,4.614125372090647e-18,0.0,0.0,10.886343148569711
20260602,18.183781962446112,15.910809217140343,4.383419103486114e-18,0.0,0.0,10.342025991141224
20260603,17.274592864323804,15.115268756283326,4.164248148311808e-18,0.0,0.0,9.824924691584162
20260604,16.41086322110761,14.359505318469159,3.956035740896217e-18,0.0,0.0,9.333678457004954
20260605,15.59032006005223,13.6415300525457,3.758233953851406e-18,0.0,0.0,8.866994534154706
20260606,14.810804057049618,12.959453549918415,3.5703222561588356e-18,0.0,0.0,8.42364480744697
20260607,14.070263854197137,12.311480872422493,3.3918061433508936e-18,0.0,0.0,8.00246256707462
20260608,13.366750661487279,11.695906828801368,3.2222158361833487e-18,0.0,0.0,7.60233943872089
